date,xexpand_kappa,xexpand_kappa_se,xexpand_theta,xexpand_theta_se,xexpand_sigma,xexpand_sigma_se,xroll_kappa,xroll_kappa_se,xroll_theta,xroll_theta_se,xroll_sigma,xroll_sigma_se
2014-10-13,0.080353806561716,0.0058216285523414856,0.69085155385373896,0.049218731034751648,0.085295864868991152,0.00027344401323157124,0.100367745837054,0.01716216473981885,0.713856397505,0.12590154727241626,0.098030846106059552,0.00075989538182077136
2014-10-14,0.080345297845448992,0.0058180208146215144,0.69084072014559096,0.049188324412883616,0.08531027585374184,0.00027377337468856976,0.100367061282248,0.017026383300829816,0.71364170850001296,0.12504741930425048,0.098081115769469152,0.00076373410194536512
2014-10-15,0.080225691354485408,0.0058170142481502,0.690722609093682,0.04924893380909624,0.085325800474286448,0.00027416303409001924,0.098122222391225504,0.01685161270726353,0.71313877201259904,0.12628623341534168,0.098146625415403568,0.0007691782244768608
2014-10-16,0.080151694283218096,0.0058139013598781504,0.690651591616998,0.049262056572562416,0.085340654953315072,0.00027451492900604816,0.096727167144108896,0.01670986343186191,0.712709465264192,0.12667894767738564,0.098232915185781536,0.0007748655959209416
2014-10-17,0.080194466964031904,0.005808072383443476,0.69068459723680696,0.049178433898402736,0.085350919375724672,0.00027465644045538024,0.096278216537229392,0.016506850329396392,0.71328937997849296,0.12519641448370942,0.098295003656418096,0.00077750878658281328
2014-10-20,0.080329638495834896,0.0058047597244052024,0.69082624510207,0.049065312636999424,0.0853568558697024,0.00027467022860100804,0.096659232155910608,0.016317093259250008,0.71558629414064,0.123180121468532,0.098312447968022928,0.00077804480095011552
2014-10-21,0.080456450095706096,0.0058051332332898824,0.69100686979347904,0.048996271098292608,0.085360239124869952,0.00027464070242057936,0.0972901144430728,0.016262639575866784,0.71912741911199096,0.12210805522892692,0.098315253854290096,0.00077807810415553456
2014-10-22,0.080394124705056,0.0058048419418082776,0.69085096082005504,0.049030008982122272,0.085365839359214096,0.0002746474532917792,0.097416653691582896,0.016548240655882982,0.71540546673062696,0.12257113215128732,0.098350098726303232,0.00077850239711078608
2014-10-23,0.080443509289247904,0.0058039097934845368,0.69092985505204792,0.048989762725142192,0.08537030901062056,0.00027463348419587588,0.096678123785637792,0.01638947084831906,0.718834448752546,0.1231378227739042,0.098332489711141504,0.00077790415114567744
2014-10-24,0.080457152934663904,0.0058029984653706624,0.69095808044317896,0.048969020381212976,0.085373718588275728,0.00027460432079400952,0.09145718372359,0.015923421562946072,0.71135720023249704,0.12832356632013502,0.098255449167668368,0.00077372992380457696
2014-10-27,0.080458180431269392,0.0058022279362681392,0.69095537149987992,0.048956250642175496,0.085376228883810224,0.00027456547971998404,0.090573331428072,0.015784208634930596,0.71370130800956696,0.12819467771633538,0.098060733951707344,0.00074980061385837072
2014-10-28,0.080529742430513904,0.0058037888841912584,0.69117526712538304,0.0489363019552734,0.085376379847620336,0.00027451522069250836,0.091337803454645712,0.015801593151150408,0.71481062087658896,0.127301377330056,0.097885514019134496,0.0007328016665955528
2014-10-29,0.080533173597206208,0.0058035247633478744,0.69109589332962592,0.048929775445170176,0.085378169254302992,0.00027447077163699432,0.091404086978510192,0.01579077788753689,0.71343153253062696,0.12697500242772906,0.097789423776881184,0.00072389397010318208
2014-10-30,0.08054978613306,0.00580378846159666,0.69118811340751896,0.048921549724525344,0.08537889484061432,0.00027442146611535256,0.095934477516928096,0.0160771129746376,0.71759829921904904,0.1268434709767021,0.09769091973982512,0.00071785764694659776
2014-10-31,0.0805522747987592,0.0058039467654707032,0.691282448165342,0.048921333622886408,0.085378736921526288,0.00027437126502366944,0.094733071778691792,0.015885683634496928,0.71947933781888896,0.12352308153122956,0.097610523564021376,0.00071482299144246792
2014-11-03,0.080568841074125808,0.0058037450603819624,0.691200212254932,0.048908845420318112,0.085378888410256176,0.00027432107870246924,0.092919149027887904,0.015969402396545612,0.71912354328786696,0.12752534323632352,0.097563693241649936,0.0007139590598505824
2014-11-04,0.0805743410157308,0.0058036464160461912,0.69119508938101704,0.048902120928527256,0.085378839241022464,0.00027427087333933924,0.0899995949421684,0.015896922916184224,0.71982427674033504,0.13110965302011656,0.097451419858374624,0.0007063214677652404
2014-11-05,0.080578144889153696,0.00580416027105374,0.69133635901254896,0.048906385812041312,0.085377511621420192,0.00027422389571308652,0.089807623561857104,0.015907001182723504,0.72013460739661192,0.13135564258668886,0.097295147665078608,0.0006931162335415752
2014-11-06,0.080556839438158688,0.0058039424220721832,0.691459634104694,0.048918516598333064,0.085375772797632544,0.00027417923589644596,0.089897225779549008,0.015957635252305788,0.71890236261000096,0.13157146003401448,0.097179861875239904,0.00068588964476835984
2014-11-07,0.080501250326210688,0.0058038320350795896,0.69160359133278408,0.048952606643263376,0.085373453285144464,0.00027413889260045644,0.089369514040887696,0.01595856992481227,0.72082210194647792,0.13239590940802046,0.097062095894407744,0.00067926631396488352
2014-11-10,0.080417138896648304,0.0058034502059234928,0.69173727487309696,0.04899983721353472,0.085370901893066128,0.000274100627616079,0.088715840228244496,0.015886272433674756,0.72216803635262912,0.13270315972680094,0.096961282874236448,0.00067474221931477448
2014-11-11,0.080427654979181504,0.0058010915943533584,0.691750261530604,0.048979337914601328,0.085368807943918144,0.00027405850361233748,0.088585298861900496,0.015890498239777708,0.72347164304383904,0.133090284437789,0.09686701146976128,0.0006706153250707792
2014-11-12,0.08041362909578,0.0057992636048776272,0.691790915744646,0.048976572504316352,0.085366325498259392,0.00027401964185786032,0.088477972720227504,0.01580934876876991,0.72381687491988,0.13278140063201816,0.09676996987619784,0.00066762622830106672
2014-11-13,0.080510214862741904,0.0057973584336671512,0.69163848152236,0.04890824752549652,0.085364104810525888,0.00027397855129356052,0.088840178985029696,0.01580385708975543,0.72110192453126192,0.13220762771097,0.09670618262426048,0.00066672325739243664
2014-11-14,0.080460811205887392,0.0057971604938139616,0.69177619634598496,0.0489377040796976,0.085361618288561184,0.0002739397627175806,0.088630726465834,0.015792791280240952,0.72271515782696112,0.13258250266221288,0.09665433454823736,0.00066594346533797992
2014-11-17,0.080523317685407392,0.0057957389233761648,0.69166549746919704,0.048892639283236208,0.085359876431661728,0.00027389524398937032,0.088865402099357792,0.01576471234526542,0.72165490477632592,0.13199738225797506,0.0966224816145528,0.0006657652982062116
2014-11-18,0.080511884337945392,0.0057951551361509976,0.69171934165821704,0.048897221832278704,0.085357969010938688,0.00027385184657234968,0.088869523374636896,0.015756625955287748,0.72312220386339392,0.13201040713759624,0.096589081103304576,0.0006656836259468368
2014-11-19,0.080512204804518992,0.0057945695164933784,0.69173180688142896,0.048895500928061792,0.085355742532286848,0.00027381087579782032,0.088774528712429808,0.01575398989454774,0.722948505565984,0.13221771734009818,0.096552627108474672,0.00066583144203246616
2014-11-20,0.080473172689843088,0.0057941068020069872,0.69185312507579296,0.048917166739669016,0.085352750325041696,0.00027377722117474368,0.088314346192863888,0.01577583004428285,0.722591517574024,0.1330990826415914,0.096529041713117264,0.000666290172236812
2014-11-21,0.080372214081100896,0.005794606407221216,0.692052826756308,0.04898029830772908,0.08534914796967,0.00027375093306182432,0.088081295117383904,0.015850400480037674,0.72258001257438896,0.13400478649802452,0.09651039433569232,0.00066672266797899072
2014-11-24,0.080288847439887296,0.0057937742474279576,0.69216671279440304,0.049024492071234896,0.085346080824913552,0.00027371814067476604,0.0877742010959424,0.015745680489633804,0.721856403975344,0.13367866930353744,0.096510832823114848,0.00066671266011285008
2014-11-25,0.0801586203534772,0.0057941317015674448,0.692302809657638,0.049102532624861712,0.08534257722940664,0.00027369060463992716,0.087362193437419792,0.01578959959383142,0.72242398219838704,0.13452218863738796,0.096483686176716416,0.00066735217678973688
2014-11-26,0.080042078060619504,0.005793312053454944,0.692414336828568,0.049165650391736456,0.085339187731026784,0.0002736616480465826,0.086560847767622704,0.015790126930251184,0.72343291404581408,0.13565192755275,0.09646584904626952,0.00066777832547012088
2014-11-28,0.08049406777547,0.0057951741587072,0.69195325137807192,0.04890540107155676,0.085336976302059424,0.00027362065098418108,0.089094865980003904,0.015901036976394316,0.72148156475418608,0.13244181315921774,0.096457305473136832,0.00066797548500645776
2014-12-01,0.080551160903454288,0.0057943234011602472,0.691853648836974,0.048867942445990976,0.085337728941197712,0.00027357176918800264,0.089373209573441904,0.015973971188863306,0.72131491429577696,0.13252202171380406,0.096493389797317024,0.00066817045070761192
2014-12-02,0.0804620059209944,0.0057961910742434088,0.69204999893582896,0.04892790188702,0.085336918944158864,0.00027352306944033096,0.092065590458598496,0.016100446184390258,0.72397198635804608,0.12886398290603252,0.096498406513008752,0.00066805922346002448
2014-12-03,0.080405006269855696,0.0057950955455279072,0.692136134514952,0.04895357748701772,0.085337505336912752,0.00027347381701273844,0.091347321474342608,0.016084705563139686,0.723273992524648,0.13030162104972484,0.096515340138569984,0.0006679389257902748
2014-12-04,0.080358443707860496,0.0057935385853270784,0.69220885822054304,0.048971695679851584,0.085337548464213312,0.00027342395737828548,0.089167464898306496,0.020101079617086756,0.723056447142832,0.17087907525824098,0.096517407859586128,0.00066787163582587016
2014-12-05,0.08023857604153,0.0057936632070958256,0.69231329711047592,0.049040300591434456,0.085336466384519456,0.00027337625407779248,0.088730646211290208,0.021059835396651036,0.72358756191219296,0.17939883471654786,0.096476906290567856,0.00066862195671289096
2014-12-08,0.080838819830058496,0.0058139916270185648,0.69153423324990904,0.048799522802989248,0.085338471683895904,0.00027333378298843604,0.0929451012058308,0.016779246128667682,0.717289033736668,0.13238631375765722,0.096479663019709872,0.0006686252844507936
2014-12-09,0.080855013437484592,0.0058139642127231424,0.69147687454777192,0.048790330382218616,0.085348397846645664,0.00027346418130865604,0.0930930163136868,0.017075202141088042,0.71710002878468704,0.13417455589888184,0.096595928899686512,0.00067795859988297464
2014-12-10,0.080819925464806896,0.0058136510872336384,0.69130436196466608,0.04880178912102268,0.085361946715957888,0.00027374985320194704,0.097239691185945088,0.01744829270925731,0.71419350371151104,0.12945113702752048,0.096689563890007568,0.00068263220307255312
2014-12-11,0.080791885172035792,0.0058131254223937352,0.69125517466664296,0.048812041623751152,0.085379018547422144,0.00027423188979765592,0.098382665183353888,0.016931311380701544,0.71272398531655304,0.12420358755030332,0.096813931817814496,0.00069063035845794768
2014-12-12,0.0807643154690068,0.0058122990398357848,0.691216809463568,0.04881941525952956,0.08539594135904376,0.00027470369404206476,0.098663807976744704,0.01673287120313597,0.71152425181646904,0.12261319794253978,0.096908174326607648,0.00069482103998560648
2014-12-15,0.080766365303583808,0.005811124214124612,0.69121782232654408,0.048806606828475288,0.085410318275862464,0.00027502969751436716,0.098658914260927296,0.016702727674383074,0.71119512668140904,0.12254542115024688,0.096978886960954896,0.00069569891675479712
2014-12-16,0.080685786037552592,0.005810252844429348,0.69111004627660896,0.04884376179405096,0.085426528037882784,0.00027545698376988716,0.096381710479743392,0.017706558592423204,0.70889176906178096,0.13440166071727452,0.097046478243292528,0.00069656723817880408
2014-12-17,0.080784907326666704,0.0058091350479224728,0.69121501818567496,0.04877584233482288,0.085437684133627664,0.0002756327026579372,0.099244654714581696,0.017045653491747348,0.71004170690394696,0.12526330689179308,0.09709072708739576,0.00069752335699488984
2014-12-18,0.080859074136023312,0.0058094304144013432,0.691331425836482,0.04873663601337484,0.085445352865131184,0.00027568921704207136,0.100945811822735,0.017332264679589062,0.711270939468066,0.12477092780801302,0.097121131560676144,0.00069753096388521648
2014-12-19,0.0808689814534888,0.0058093736899931744,0.69135287917130296,0.048728769499181288,0.085452663768144176,0.00027573598888245996,0.099569246263627296,0.017164322428070256,0.71217685400407608,0.12526823546647628,0.097148276662781328,0.00069766589599150168
2014-12-22,0.080892043072625504,0.0058097122423645544,0.69143991365628296,0.048718671214472136,0.085457424690357008,0.00027572692915623388,0.097834595462114,0.017223482785054062,0.71452251715235504,0.12799446461129582,0.097135324169745776,0.00069768845971408912
2014-12-23,0.080899010774400896,0.0058099659347846512,0.691485104651688,0.048716064626759224,0.085461315742767408,0.00027570423304005788,0.0990157226903792,0.0170573293170472,0.714029343763682,0.125200558211536,0.0971239938231516,0.00069771579008764936
2014-12-24,0.0809019746577476,0.0058101499212269216,0.691536592126162,0.048715318666444328,0.08546394029542136,0.00027566658546028608,0.098265955854732112,0.017422265650714982,0.715071802138422,0.12843925346333456,0.097104001243120208,0.00069788819767461888
2014-12-26,0.080910928343646,0.0058103302137873352,0.691526227459302,0.048710534636994384,0.08546607045780024,0.00027562469129674324,0.099409845043248096,0.017602556681067298,0.71378854489848096,0.12803761010092882,0.097092235927914704,0.00069806089491232752
2014-12-29,0.080919991174377904,0.0058104142110161952,0.69145291903302696,0.048704467138378384,0.085468136087742704,0.00027558232385468456,0.100441968945754,0.017575214639129626,0.71200127710275392,0.1264876966927905,0.097094130784499824,0.00069802293996664128
2014-12-30,0.0809116811003112,0.005810182636913236,0.69134597690151704,0.048705456500884816,0.085470708746424704,0.00027554424190047472,0.101246889694906,0.017485952358688668,0.71021377321956,0.12485896633735308,0.097112049087343808,0.00069772846628450776
2014-12-31,0.080821847030694096,0.0058083103823196088,0.69109906700158,0.04875056433825568,0.085476267809735776,0.00027555024682357932,0.101631989138062,0.017139983957379174,0.70763617511905096,0.12251183487952296,0.097163947500350448,0.00069772635652227128
